Sexual|ˈsek·ʃu·əl|adj.|Of sex, the sexes, or relations between them.  sexuality n. Sexually adv.
Shade|ʃeɪd|—n.|1 comparative darkness (and usu. Coolness) given by shelter from direct light and heat. 2 area so sheltered. 3 darker part of a picture etc. 4 colour, esp. As darker or lighter than one similar. 5 comparative obscurity. 6 slight amount (a shade better). 7 lampshade. 8 screen against the light. 9 (in pl.) Esp. Us colloq. Sunglasses. 10 literary ghost. 11 (in pl.; foll. By of) reminder of, suggesting (esp. Something undesirable) (shades of hitler!). —v. (-ding) 1 screen from light. 2 cover, moderate, or exclude the light of. 3 darken, esp. With parallel lines to show shadow etc. 4 (often foll. By away, off, into) pass or change gradually. [old english]
Shadow|ˈʃæd·oʊ|—n.|1 shade; patch of shade. 2 dark shape projected by a body intercepting rays of light. 3 inseparable attendant or companion. 4 person secretly following another. 5 slightest trace (not a shadow of doubt). 6 weak or insubstantial remnant (a shadow of his former self). 7 (attrib.) Denoting members of an opposition party holding posts parallel to those of the government (shadow cabinet). 8 shaded part of a picture. 9 gloom or sadness. —v. 1 cast a shadow over. 2 secretly follow and watch. [old english: related to *shade]
Shake|ʃeɪk|—v. (-king; past shook; past part. Shaken)|1 move forcefully or quickly up and down or to and fro. 2 (cause to) tremble or vibrate. 3 agitate, shock, or upset the composure of. 4 weaken or impair in courage, effectiveness, etc. 5 (of a voice, note, etc.) Tremble; trill. 6 gesture with (one's fist, a stick, etc.). 7 colloq. Shake hands (they shook on the deal). —n. 1 shaking or being shaken. 2 jerk or shock. 3 (in pl.; prec. By the) colloq. Fit of trembling. 4 mus. Trill. 5 = *milk shake.  no great shakes colloq. Mediocre, poor. Shake down 1 settle or cause to fall by shaking. 2 settle down; become established. Shake hands (often foll. By with) clasp hands as a greeting, farewell, in congratulation, as confirmation of a deal, etc. Shake one's head turn one's head from side to side in refusal, denial, disapproval, or concern. Shake off get rid of or evade (a person or thing). Shake out 1 empty by shaking. 2 open (a sail, flag, etc.) By shaking. Shake up 1 mix by shaking. 2 restore to shape by shaking.
Shallow|ˈʃæl·oʊ|—adj.|1 of little depth. 2 superficial, trivial. —n. (often in pl.) Shallow place.  shallowness n. [old english]
Shall|ʃəl|v.aux. (3rd sing. Present shall; archaic 2nd sing. Present shalt; past should)|(foll. By infin. Without to, or absol.; present and past only in use) 1 (in the 1st person) expressing the future tense or (with shall stressed) emphatic intention (i shall return soon). 2 (in the 2nd and 3rd persons) expressing a strong assertion, command, or duty (they shall go to the party; thou shalt not steal; they shall obey). 3 (in 2nd-person questions) expressing an enquiry, esp. To avoid the form of a request (shall you go to france?).  shall i? (or we) do you want me (or us) to? [old english]
Shame|ʃeɪm|—n.|1 distress or humiliation caused by consciousness of one's guilt, dishonour, or folly. 2 capacity for feeling this. 3 state of disgrace or discredit. 4 a person or thing that brings disgrace etc. B thing that is wrong or regrettable. —v. (-ming) 1 bring shame on; make ashamed; put to shame. 2 (foll. By into, out of) force by shame (shamed into confessing).  for shame! Reproof to a shameless person. Put to shame humiliate by being greatly superior. [old english]
Shape|ʃeɪp|—n.|1 effect produced by a thing's outline. 2 external form or appearance. 3 specific form or guise (in the shape of an excuse). 4 good or specified condition (back in shape; in poor shape). 5 person or thing seen in outline or indistinctly. 6 mould or pattern. 7 moulded jelly etc. 8 piece of material, paper, etc., made or cut in a particular form. —v. (-ping) 1 give a certain shape or form to; fashion, create. 2 influence (one's life, course, etc.). 3 (usu. Foll. By up) show signs of developing; show promise. 4 (foll. By to) adapt or make conform.  in any shape or form in any form at all (don't like jazz in any shape or form). Take shape take on a definite form. [old english]
Sharp|ʃɑrp|—adj.|1 having an edge or point able to cut or pierce. 2 tapering to a point or edge. 3 abrupt, steep, angular. 4 well-defined, clean-cut. 5 a severe or intense. B (of food etc.) Pungent, acid. 6 (of a voice etc.) Shrill and piercing. 7 (of words or temper etc.) Harsh. 8 acute; quick to understand. 9 artful, unscrupulous. 10 vigorous or brisk. 11 mus. Above the normal pitch; a semitone higher than a specified pitch (c sharp). —n. 1 mus. A note a semitone above natural pitch. B sign indicating this. 2 colloq. Swindler, cheat. —adv. 1 punctually (at nine o'clock sharp). 2 suddenly (pulled up sharp). 3 at a sharp angle. 4 mus. Above true pitch (sings sharp).  sharply adv. Sharpness n. [old english]
Shave|ʃeɪv|—v. (-ving; past part. Shaved or (as adj.)|Shaven) 1 remove (bristles or hair) with a razor. 2 (also absol.) Remove bristles or hair with a razor from (a person, face, leg, etc.). 3 reduce by a small amount. 4 pare (wood etc.) To shape it. 5 miss or pass narrowly. —n. 1 shaving or being shaved. 2 narrow miss or escape. 3 tool for shaving wood etc. [old english]
Sheep|ʃip|n. (pl. Same)|1 mammal with a thick woolly coat, esp. Kept for its wool or meat. 2 timid, silly, or easily-led person. 3 (usu. In pl.) Member of a minister's congregation. [old english]
Shelf|ʃelf|n. (pl. Shelves)|1 wooden etc. Board projecting from a wall, or as part of a unit, used to store things. 2 a projecting horizontal ledge in a cliff face etc. B reef or sandbank.  on the shelf 1 (of a woman) regarded as too old to hope for marriage. 2 (esp. Of a retired person) put aside as if no longer useful. [low german]
Shell|ʃel|—n.|1 a hard outer case of many molluscs, the tortoise, etc. B hard but fragile case of an egg. C hard outer case of a nut-kernel, seed, etc. 2 a explosive projectile for use in a big gun etc. B hollow container for fireworks, cartridges, etc. 3 shell-like thing, esp.: a a light racing-boat. B the metal framework of a vehicle etc. C the walls of an unfinished or gutted building, ship, etc. —v. 1 remove the shell or pod from. 2  bombard with shells.  come out of one's shell become less shy. Shell out (also absol.) Colloq. Pay (money).  shell-less adj. Shell-like adj. [old english]
Shelter|ˈʃel·tər|—n.|1 protection from danger, bad weather, etc. 2 place giving shelter or refuge. —v. 1 act or serve as a shelter to; protect; conceal; defend. 2 find refuge; take cover. [origin unknown]
She|ʃi|—pron. (obj. Her; poss. Her; pl. They)|the woman, girl, female animal, ship, or country, etc. Previously named or in question. —n. 1 female; woman. 2 (in comb.) Female (she-goat). [old english]
Shift|ʃɪft|—v.|1 (cause to) change or move from one position to another. 2 remove, esp. With effort. 3 slang a hurry. B consume (food or drink). 4 us change (gear) in a vehicle. —n. 1 act of shifting. 2 a relay of workers. B time for which they work. 3 a device, stratagem, or expedient. B trick or evasion. 4 woman's straight unwaisted dress or petticoat. 5 physics displacement of a spectral line. 6 key on a keyboard used to switch between lower and upper case etc. 7 us a gear lever in a vehicle. B mechanism for this.  make shift manage; get along somehow. Shift for oneself rely on one's own efforts. Shift one's ground take up a new position in an argument etc. [old english]
Shine|ʃɑɪn|—v. (-ning; past and past part. Shone or shined)|1 emit or reflect light; be bright; glow. 2 (of the sun, a star, etc.) Be visible. 3 cause (a lamp etc.) To shine. 4 (past and past part. Shined) polish. 5 be brilliant; excel. —n. 1 light; brightness. 2 high polish; lustre.  take a shine to colloq. Take a fancy to. [old english]
Shiny|ˈʃɑɪ·ni|adj. (-ier, -iest)|1 having a shine. 2 (of clothing) with the nap worn off.  shininess n.
Ship|ʃɪp|—n.|1 large seagoing vessel. 2 us aircraft. 3 spaceship. —v. (-pp-) 1 put, take, or send away in a ship. 2 a take in (water) over a ship's side etc. B lay (oars) at the bottom of a boat. C fix (a rudder etc.) In place. 3 a embark. B (of a sailor) take service on a ship. 4 deliver (goods) to an agent for forwarding.  ship off send away.
Shirt|ʃɜrt|n.|Upper-body garment of cotton etc., usu. Front-opening.  keep one's shirt on colloq. Keep one's temper. Put one's shirt on colloq. Bet all one has on.  shirting n. Shirtless adj. [old english]
Shocking|ˈʃɑ·kɪŋ|adj.|1 causing shock; scandalous. 2 colloq. Very bad.  shockingly adv.
Shoe|ʃu|—n.|1 protective foot-covering of leather etc., esp. One not reaching above the ankle. 2 protective metal rim for a horse's hoof. 3 thing like a shoe in shape or use. 4 = *brake shoe. —v. (shoes, shoeing; past and past part. Shod) 1 fit (esp. A horse etc.) With a shoe or shoes. 2 (as shod adj.) (in comb.) Having shoes etc. Of a specified kind (roughshod).  be in a person's shoes be in his or her situation, difficulty, etc. [old english]
Shoot|ʃut|—v. (past and past part. Shot)|1  a (also absol.) Cause (a weapon) to fire. B kill or wound with a bullet, arrow, etc. 2 send out, discharge, etc., esp. Swiftly. 3 (often foll. By out, along, forth, etc.) Come or go swiftly or vigorously. 4  a (of a plant etc.) Put forth buds etc. B (of a bud etc.) Appear. 5 hunt game etc. With a gun. 6  film or photograph. 7 (also absol.) Esp. Football a score (a goal). B take a shot at (the goal). 8  (of a boat) sweep swiftly down or under (a bridge, rapids, etc.). 9 (usu. Foll. By through, up, etc.) (of a pain) seem to stab. 10 (often foll. By up; also absol.) Slang inject (a drug). —n. 1 a young branch or sucker. B new growth of a plant. 2  a hunting party, expedition, etc. B land shot over for game. 3 = *chute1. —int. Colloq. Invitation to ask questions etc.  shoot down 1 kill by shooting. 2 cause (an aircraft etc.) To crash by shooting. 3 argue effectively against. Shoot one's bolt colloq. Do all that is in one's power. Shoot one's mouth off slang talk too much or indiscreetly. Shoot up 1 grow rapidly. 2 rise suddenly. 3 terrorize by indiscriminate shooting. The whole shoot (or the whole shooting match) colloq. Everything. [old english]
Shop|ʃɒp|—n.|1 place for the retail sale of goods or services. 2 act of going shopping (did a big shop). 3 place for manufacture or repair (engineering-shop). 4 one's profession etc. As a subject of conversation (talk shop). 5 colloq.
Shopping|ˈʃɑ·pɪŋ|n.|1 (often attrib.) Purchase of goods etc. 2 goods purchased.
Short|ʃɔrt|—adj.|1 a measuring little from head to foot, top to bottom, or end to end; not long. B not long in duration. C seeming short (a few short years of happiness). 2 a (usu. Foll. By of, on) deficient; scanty (short of spoons). B not far-reaching; acting or being near at hand (short range). 3 a concise; brief. B curt; uncivil. 4 (of the memory) unable to remember distant events. 5  (of a vowel or syllable) having the lesser of the two recognized durations. 6 (of pastry) easily crumbled. 7 (of stocks etc.) Sold or selling when the amount is not in hand, with reliance on getting the deficit at a lower price in time for delivery. 8 (of a drink of spirits) undiluted. 9 (of odds or a chance) nearly even. —adv. 1 before the natural or expected time or place; abruptly. 2 rudely. —n. 1 short circuit. 2 colloq. Short drink. 3 short film.  —v. Short-circuit.  be caught (or taken) short 1 be put at a disadvantage. 2 colloq. Urgently need to use the lavatory. Be short for be an abbreviation for. Come short of = fall short of. For short as a short name (tom for short). In short briefly. Short of 1 see sense 2a of adj. 2 less than (nothing short of a miracle). 3 distant from (two miles short of home). 4 without going so far as (did everything short of resigning). Short on colloq. See sense 2a of adj.  shortish adj. Shortness n. [old english]
